"ZCTA5CE10","AFFGEOID10","GEOID10","ALAND10","AWATER10","X","Y"
"53190","8600000US53190","53190","347819419","5265747",-88.7332754890,42.8059985220
"39819","8600000US39819","39819","402306782","22457426",-84.6384390210,30.7852162400
"49099","8600000US49099","49099","152954188","7098927",-85.6779198440,41.7917549910
"63129","8600000US63129","63129","54114030","5071255",-90.3219569640,38.4557885600
"49101","8600000US49101","49101","56497728","166856",-86.4830345560,41.9428919540
"61008","8600000US61008","61008","223631453","1478444",-88.8406987430,42.2451396660
"42214","8600000US42214","42214","50312711","671676",-85.6914726920,37.1398537720
"51347","8600000US51347","51347","218919085","5009432",-95.3142686590,43.4232822910
"48650","8600000US48650","48650","253916728","29185514",-84.0134759300,43.8502949940
"53191","8600000US53191","53191","10043339","2186345",-88.5452554350,42.5794585070
"42151","8600000US42151","42151","71264909","580247",-85.5585014710,36.6481522130
"42153","8600000US42153","42153","42200487","180242",-86.0611093670,36.6677173510
"46773","8600000US46773","46773","204020138","0",-84.8756150660,40.9821315720
"42159","8600000US42159","42159","73210521","959327",-86.2452997420,36.9928857800
"27876","8600000US27876","27876","108192951","554255",-77.3959502760,36.4775115730
"23004","8600000US23004","23004","102192674","625185",-78.4086548720,37.6822522080
"49102","8600000US49102","49102","40070132","1677289",-86.2611275290,41.9523009810
"56354","8600000US56354","56354","108676373","9123167",-95.2647001950,46.0629235970
"31206","8600000US31206","31206","72314642","606419",-83.6789839240,32.7914189420
"56357","8600000US56357","56357","95998111","15730",-93.8007790030,45.6972867460
"32619","8600000US32619","32619","306167165","4008669",-82.8626128860,29.7616940690
"30564","8600000US30564","30564","80040755","1276764",-83.8862049490,34.4704841080
"60532","8600000US60532","60532","23106800","681353",-88.0844292560,41.7924079540
"51247","8600000US51247","51247","289347574","302816",-96.3394668190,43.1913305700
"39429","8600000US39429","39429","791069565","9682742",-89.7618653370,31.2437210930
"60536","8600000US60536","60536","1963929","0",-88.5499916120,41.5975572920
"59841","8600000US59841","59841","3357264","3574",-114.2233261700,46.3339185130
"43719","8600000US43719","43719","96609580","1023415",-81.0794204520,39.9988035670
"62024","8600000US62024","62024","16159131","2905303",-90.0956412540,38.8713047980
"61010","8600000US61010","61010","100645309","1983487",-89.2678887580,42.1357081270
"52580","8600000US52580","52580","98696227","69238",-92.0876185420,41.1233156200
"49106","8600000US49106","49106","40687973","4197285",-86.5514723560,41.9376363420
"33024","8600000US33024","33024","27784025","722481",-80.2452660420,26.0269738870
"63131","8600000US63131","63131","36046619","0",-90.4442351760,38.6174127420
"52586","8600000US52586","52586","122407504","101027",-92.4704131970,41.3467849490
"33514","8600000US33514","33514","129217726","13880848",-81.9964914520,28.6772912430
"37311","8600000US37311","37311","139648444","38388",-84.9286522040,35.1128557370
"22469","8600000US22469","22469","80671438","7925890",-76.6536079680,38.0699908770
"63876","8600000US63876","63876","150675750","433799",-90.1685533070,36.1318199070
"29351","8600000US29351","29351","12311866","19916",-81.8097024750,34.4217086180
"58439","8600000US58439","58439","374313148","2900849",-98.8344719410,45.9823680820
"43720","8600000US43720","43720","117576791","1423364",-81.8729580590,39.7945099700
"27880","8600000US27880","27880","67243854","4142500",-78.0870683820,35.7349518510
"53713","8600000US53713","53713","27025731","2501653",-89.3856801950,43.0371350870
"47374","8600000US47374","47374","304079315","2793764",-84.8890820060,39.8316766950
"59240","8600000US59240","59240","104525596","0",-106.2356903000,48.8421642260
"31210","8600000US31210","31210","107025104","1006198",-83.7357225810,32.9048458260
"63132","8600000US63132","63132","13628272","0",-90.3779947970,38.6760086240
"56359","8600000US56359","56359","502333816","221940804",-93.6637335770,46.0837695200
"39824","8600000US39824","39824","145788354","778546",-84.9087312890,31.5042141300
"63934","8600000US63934","63934","30515121","44994",-90.3841228370,37.1979646920
"39827","8600000US39827","39827","153255092","2544071",-84.2068629230,30.9527504880
"61701","8600000US61701","61701","28969726","294250",-88.9930171350,40.4767661350
"58440","8600000US58440","58440","598484019","8325673",-99.1672120790,46.2693104590
"58441","8600000US58441","58441","378572226","1179361",-98.3712696300,46.1764111720
"63877","8600000US63877","63877","357251689","1391506",-89.8570836120,36.0756289780
"64421","8600000US64421","64421","71425458","1706651",-94.9333983610,39.9129768820
"49891","8600000US49891","49891","220667217","994738",-87.0170106630,46.2251707250
"43723","8600000US43723","43723","45872483","193873",-81.5400845550,39.9605728840
"33773","8600000US33773","33773","12928323","1504858",-82.7572990120,27.8820672130
"52590","8600000US52590","52590","194009519","516537",-93.1323709440,40.6643881220
"61016","8600000US61016","61016","73036354","1187744",-88.9472159680,42.1980773520
"47380","8600000US47380","47380","157782751","783235",-85.0300560760,40.2867720460
"63133","8600000US63133","63133","7736123","0",-90.3059761320,38.6809451460
"36473","8600000US36473","36473","15818993","41059",-87.2136584690,31.3057698190
"61734","8600000US61734","61734","214513539","52147",-89.5265032460,40.3734345010
"49710","8600000US49710","49710","94277542","41663319",-84.1883748670,46.2834341830
"43331","8600000US43331","43331","80443266","12055647",-83.9190418670,40.5176637880
"33534","8600000US33534","33534","32064255","7405561",-82.3767607160,27.8234193210
"53186","8600000US53186","53186","32547358","313967",-88.2031128060,43.0233730210
"58442","8600000US58442","58442","572801794","12724403",-99.1790995530,46.5646573840
"33493","8600000US33493","33493","160869730","262664",-80.7294053330,26.5401534060
"58443","8600000US58443","58443","260540228","2420522",-98.6720447100,47.4553980080
"53715","8600000US53715","53715","3133137","503",-89.3973354810,43.0603649420
"27884","8600000US27884","27884","85628517","132165",-77.2700368000,35.7045990870
"49893","8600000US49893","49893","194414683","1860159",-87.5979326800,45.2968627970
"29544","8600000US29544","29544","295179044","2419632",-79.2154839790,34.0001734180
"61019","8600000US61019","61019","93712004","1171344",-89.4100694870,42.4414622800
"46774","8600000US46774","46774","132308549","740569",-84.9697200720,41.0919291090
"61736","8600000US61736","61736","95275092","85647",-88.8386592940,40.4021770620
"43333","8600000US43333","43333","78763578","41914",-83.9319949020,40.4399293170
"58472","8600000US58472","58472","420912388","659962",-98.6653336510,46.6426368290
"22534","8600000US22534","22534","87903712","287988",-77.6717192330,38.0794047500
"31909","8600000US31909","31909","47159493","470289",-84.9215793100,32.5448548390
"58444","8600000US58444","58444","479276502","22010579",-100.1297778300,47.4994211760
"49689","8600000US49689","49689","203720251","4733854",-85.9075269060,44.2142371570
"57460","8600000US57460","57460","310706113","9165878",-98.6741005190,45.2741893960
"23011","8600000US23011","23011","56576505","10918611",-76.8094985740,37.4768619150
"29545","8600000US29545","29545","93011800","159797",-78.9655959080,34.1623983930
"33776","8600000US33776","33776","8942020","1320886",-82.8263283460,27.8500826680
"64426","8600000US64426","64426","135009855","222311",-93.8652833000,40.5188512660
"30547","8600000US30547","30547","135838064","492387",-83.4622783250,34.3605598790
"48635","8600000US48635","48635","149869330","7236008",-84.0012832340,44.3954282680
"58466","8600000US58466","58466","417200971","1126644",-98.3674916660,46.6178653700
"33527","8600000US33527","33527","80515181","1568052",-82.2125454980,27.9755659660
"37312","8600000US37312","37312","154905301","30173",-84.8706644900,35.2298503430
"39813","8600000US39813","39813","319214872","2073077",-84.6809968170,31.4175506200
"39815","8600000US39815","39815","132962213","473258",-84.4925364080,30.7396846360
"62025","8600000US62025","62025","282300712","4699427",-89.9332337790,38.8305825800
"23021","8600000US23021","23021","9263143","3978768",-76.3701531960,37.3978204410
"64427","8600000US64427","64427","158792278","791196",-94.8361505600,40.1102961330
"35801","8600000US35801","35801","36523948","133701",-86.5622566210,34.7246731850
"51249","8600000US51249","51249","324668819","44389",-95.7320702680,43.4125722690
"42166","8600000US42166","42166","185788695","537317",-85.7093746640,36.8784441310
"32607","8600000US32607","32607","30661421","224089",-82.4207183070,29.6459663930
"57520","8600000US57520","57520","381371299","654248",-100.1644621800,44.8448668600
"22520","8600000US22520","22520","236926784","30047494",-76.8041427420,38.1179353160
"61705","8600000US61705","61705","226443373","197933",-89.0023453030,40.4599473580
"61720","8600000US61720","61720","72676094","0",-88.5144876940,40.5546710050
"58448","8600000US58448","58448","378923104","1654356",-98.2200975390,47.3111725250
"61721","8600000US61721","61721","92019593","27046",-89.3232438130,40.3536998050
"29547","8600000US29547","29547","103214156","215692",-79.3333837650,34.4879890390
"64428","8600000US64428","64428","251100203","726000",-95.0947551700,40.4368331170
"62032","8600000US62032","62032","122770821","0",-89.2885041300,39.1156145270
"48637","8600000US48637","48637","188537193","134998",-84.3367746090,43.4132722920
"35802","8600000US35802","35802","47067661","2020031",-86.5588890250,34.6696872070
"46783","8600000US46783","46783","155941768","1246250",-85.3552933120,40.9741878890
"58463","8600000US58463","58463","1010578140","17730831",-100.4723680700,47.4906793070
"39826","8600000US39826","39826","54038656","1140395",-84.3381368030,31.8199480670
"57481","8600000US57481","57481","473105834","1269635",-98.6676909140,45.6504156280
"61731","8600000US61731","61731","57619403","0",-88.4855066190,40.6139172090
"58464","8600000US58464","58464","473724017","15400104",-98.5810773870,47.6051956060
"49690","8600000US49690","49690","198923713","35395696",-85.3956412940,44.7822427930
"33510","8600000US33510","33510","19232232","1249836",-82.3001237340,27.9559202510
"57467","8600000US57467","57467","486320047","1447643",-99.1414449140,44.8333578110
"27888","8600000US27888","27888","123312402","58533",-77.7049611500,35.5851611230
"49896","8600000US49896","49896","152107281","226558",-87.3899205550,45.6743589920
"62033","8600000US62033","62033","127831979","1573373",-89.8441842370,39.1340785750
"53792","8600000US53792","53792","54498","0",-89.4306521610,43.0775435700
"30552","8600000US30552","30552","141198115","5068752",-83.4450003030,34.7710230570
"60540","8600000US60540","60540","34185139","544116",-88.1451669060,41.7636612020
"46786","8600000US46786","46786","93873","0",-85.2726772730,41.5316758950
"55950","8600000US55950","55950","1725724","0",-92.9645084080,43.7471033030
"46787","8600000US46787","46787","166509472","288701",-85.6230798910,41.0664698300
"33521","8600000US33521","33521","5056691","0",-82.0685899790,28.7983354210
"29370","8600000US29370","29370","123895655","144941",-81.9672294950,34.3708326930
"57472","8600000US57472","57472","706995567","3106599",-100.0729093200,45.4476746370
"49705","8600000US49705","49705","196498534","1092325",-84.4612555600,45.3557755650
"37307","8600000US37307","37307","134005380","2468870",-84.6258065550,35.1690522060
"23027","8600000US23027","23027","118165690","575584",-78.1339063720,37.6454159940
"53801","8600000US53801","53801","153209185","16964303",-91.0696307040,42.9250628750
"64429","8600000US64429","64429","406473529","3070241",-94.2278513000,39.7347198520
"51331","8600000US51331","51331","4357912","2807817",-95.1280781270,43.3637906770
"46788","8600000US46788","46788","92013286","841220",-84.9107366310,41.2701852940
"55952","8600000US55952","55952","170050564","0",-91.8435675500,43.9433540740
"51333","8600000US51333","51333","167531137","2834305",-94.9996444310,43.1280064410
"43318","8600000US43318","43318","176558361","169023",-83.9127533120,40.3092208790
"29372","8600000US29372","29372","109940238","708815",-81.7087263090,34.9058147510
"58454","8600000US58454","58454","634476523","5062007",-98.9354177110,46.5965347570
"61723","8600000US61723","61723","168157035","132279",-89.2668237040,40.2608180190
"53189","8600000US53189","53189","122767470","2609354",-88.2822322390,42.9532390820
"43314","8600000US43314","43314","144578964","0",-82.9594125480,40.6491352040
"64430","8600000US64430","64430","106609121","954252",-94.5663403910,39.8372010020
"64431","8600000US64431","64431","126615502","213028",-94.9959297940,40.5288506400
"23032","8600000US23032","23032","44076165","51098",-76.6796822340,37.6546367800
"49094","8600000US49094","49094","147894342","4066595",-85.1141854430,42.0473326130
"56224","8600000US56224","56224","96273154","17185",-95.0510795880,44.3743650770
"42202","8600000US42202","42202","158638926","1829748",-86.8604084370,36.6873669370
"35803","8600000US35803","35803","123157319","5086948",-86.5214098580,34.5646823570
"55954","8600000US55954","55954","169371389","15094",-91.7808483110,43.5646459240
"58460","8600000US58460","58460","463986449","17106636",-99.3367641690,46.3080127000
"43319","8600000US43319","43319","54174788","39531",-83.5721653020,40.3064928390
"22504","8600000US22504","22504","23504107","8031782",-76.7105918700,37.7632823390
"49706","8600000US49706","49706","161861135","5525982",-84.7804617020,45.4402970800
"27529","8600000US27529","27529","149668870","1508413",-78.5817224020,35.6523295770
"60970","8600000US60970","60970","336382233","1245848",-87.7384024680,40.7933377910
"63125","8600000US63125","63125","25726937","2037169",-90.2928296810,38.5185230230
"60973","8600000US60973","60973","89922789","0",-87.6630959370,40.5417227850
"46792","8600000US46792","46792","260765153","2348696",-85.4393917190,40.6859938880
"39440","8600000US39440","39440","51167126","843274",-89.1471673570,31.6929936350
"29374","8600000US29374","29374","133944839","733523",-81.8491840210,34.7854921120
"43320","8600000US43320","43320","85811410","0",-82.8980406210,40.5885449140
"58461","8600000US58461","58461","525088683","831577",-98.1949970630,46.6529251760
"43323","8600000US43323","43323","96250528","477485",-83.2500435410,40.7315640050
"57469","8600000US57469","57469","754026036","8811633",-98.5744628580,44.8613937170
"57470","8600000US57470","57470","389592541","3059397",-98.8668811690,44.8767060800
"58456","8600000US58456","58456","581850467","7155467",-98.9460019310,46.2655071900
"36444","8600000US36444","36444","273933624","4504266",-87.4532816060,31.6642730820
"59217","8600000US59217","59217","9006874","0",-104.2494937300,47.5792978760
"61001","8600000US61001","61001","100465337","1698879",-90.1245340670,42.4609471980
"36445","8600000US36445","36445","398989368","1040582",-87.4474528660,31.4424674760
"42207","8600000US42207","42207","50014887","4219709",-86.2785676610,37.3033854710
"55956","8600000US55956","55956","140602747","800671",-92.5295469260,44.2834438300
"46794","8600000US46794","46794","66644807","563956",-85.4605953790,41.4663512790
"27531","8600000US27531","27531","9280550","0",-77.9644381920,35.3429868770
"61727","8600000US61727","61727","319250773","4184881",-88.9608286970,40.1424806670
"63932","8600000US63932","63932","135411341","447968",-90.2507940880,36.6899757020
"59856","8600000US59856","59856","206782248","3495998",-114.7901948700,47.3370351940
"29365","8600000US29365","29365","47295791","1882524",-82.1684274800,34.9830360480
"56350","8600000US56350","56350","593320318","1028568",-93.2349294310,46.3157451340
"36446","8600000US36446","36446","11669777","0",-87.7199950130,31.7924511670
"52572","8600000US52572","52572","251780916","452918",-92.6919425620,40.6772836900
"47371","8600000US47371","47371","565487392","148601",-84.9600445510,40.4185764590
"55957","8600000US55957","55957","104245231","928794",-92.2826820350,44.2510373710
"46795","8600000US46795","46795","143655494","9444804",-85.3377026460,41.5511720680
"55960","8600000US55960","55960","92239778","1095265",-92.5374052860,44.1407490940
"48628","8600000US48628","48628","85795020","1877414",-84.3288332450,43.7834966390
"51241","8600000US51241","51241","232758386","9502",-96.4599351200,43.4496555120
"35775","8600000US35775","35775","41276179","5264301",-86.6977838170,34.5480710430
"46767","8600000US46767","46767","180688787","893900",-85.5795902320,41.4684630650
"55940","8600000US55940","55940","234614005","88568",-92.8042269660,43.8949075650
"36370","8600000US36370","36370","73202758","39714",-85.1567999620,31.1424021360
"36371","8600000US36371","36371","30099349","21718",-85.5519907070,31.3133460160
"32976","8600000US32976","32976","66525840","6706928",-80.5395361950,27.8638314420
"56312","8600000US56312","56312","449964580","6008977",-94.9525823310,45.4635003910
"49091","8600000US49091","49091","225607023","13158033",-85.4461044270,41.8244418240
"63122","8600000US63122","63122","36670228","182560",-90.4201732110,38.5792035830
"60961","8600000US60961","60961","96036033","325781",-88.2308407320,41.1065107190
"31093","8600000US31093","31093","50858577","584641",-83.6565407570,32.6476834520
"49080","8600000US49080","49080","201884963","5891259",-85.5750734050,42.4609816870
"56319","8600000US56319","56319","104088794","196577",-95.2275089850,46.0019923090
"60946","8600000US60946","60946","112757905","0",-88.2029021450,40.9165106000
"60948","8600000US60948","60948","122174099","833650",-88.0819913510,40.5254838370
"59830","8600000US59830","59830","84787532","0",-115.3436629000,47.4244821310
"49682","8600000US49682","49682","95202866","72799865",-85.6500224690,44.9787681240
"36373","8600000US36373","36373","160982372","291398",-85.1052198960,31.5204876340
"56314","8600000US56314","56314","109996566","928929",-94.4331182390,45.8116601180
"58632","8600000US58632","58632","207345913","256524",-103.9563731000,46.6689025790
"59106","8600000US59106","59106","251383680","39400",-108.6833974100,45.8079164680
"56343","8600000US56343","56343","178766899","15584163",-95.6996788850,45.7887025660
"47352","8600000US47352","47352","77850104","187766",-85.3646037180,39.7974273220
"33010","8600000US33010","33010","11248679","77219",-80.2786720480,25.8329963490
"56324","8600000US56324","56324","145946997","33143836",-95.9051350410,46.1660789920
"63118","8600000US63118","63118","8687779","674835",-90.2256377010,38.5923263420
"53017","8600000US53017","53017","45304397","644977",-88.2554231600,43.2038171370
"57218","8600000US57218","57218","181113764","315826",-96.5918072850,44.6576853200
"33193","8600000US33193","33193","21021132","2792899",-80.4663298360,25.7011765510
"37214","8600000US37214","37214","65058536","4675917",-86.6650981020,36.1630766230
"58426","8600000US58426","58426","356094780","4130754",-98.5868125070,47.2191745730
"33471","8600000US33471","33471","686526998","14944934",-81.1928029740,26.8842421290
"22947","8600000US22947","22947","113110798","625444",-78.3273796200,38.0455397530
"61951","8600000US61951","61951","349318430","20599656",-88.5867932330,39.5939166610
"31094","8600000US31094","31094","279527207","2413423",-82.7939789870,33.1117958150
"52556","8600000US52556","52556","457202497","1265594",-91.9290160590,41.0198217090
"36790","8600000US36790","36790","13043965","11028",-86.8963374660,32.7331931530
"27260","8600000US27260","27260","31467282","102355",-79.9883240170,35.9539593260
"61362","8600000US61362","61362","64600480","745568",-89.2290636380,41.3547097970
"36792","8600000US36792","36792","145723863","244568",-86.9059477870,32.9215960830
"63863","8600000US63863","63863","153762893","221950",-89.9795125840,36.5646371560
"58428","8600000US58428","58428","375025129","45621455",-99.7515206900,46.8484659940
"61614","8600000US61614","61614","31216804","230690",-89.6049569470,40.7590001060
"53177","8600000US53177","53177","70605079","121361",-87.9353939260,42.7024567350
"27842","8600000US27842","27842","27908309","14429882",-77.8584629510,36.5248412320
"64131","8600000US64131","64131","19261578","34078",-94.5755964190,38.9615825310
"43614","8600000US43614","43614","23464891","924763",-83.6288749830,41.6031823590
"52560","8600000US52560","52560","90748272","1184300",-92.2466697490,40.8515264530
"60964","8600000US60964","60964","194216862","1432558",-87.7382371430,41.0354964170
"31096","8600000US31096","31096","442374186","3972778",-82.7051652760,32.7223330520
"57219","8600000US57219","57219","412608847","9286470",-97.8086474120,45.2880086920
"47805","8600000US47805","47805","135102857","919890",-87.3266461030,39.5470924500
"58228","8600000US58228","58228","270751910","328901",-97.3523576760,47.8786573480
"57220","8600000US57220","57220","285637984","9775568",-96.9204520040,44.4679721260
"58429","8600000US58429","58429","346703283","12107363",-98.1638170830,47.1847911460
"22436","8600000US22436","22436","73924512","344301",-77.0710323140,38.0421047560
"63867","8600000US63867","63867","232474515","383789",-89.5480530150,36.7373606670
"37216","8600000US37216","37216","17529733","254157",-86.7264847440,36.2160750520
"22959","8600000US22959","22959","100640163","178549",-78.6537009480,37.9408355700
"27845","8600000US27845","27845","258807187","1280792",-77.4320823280,36.3738792880
"33019","8600000US33019","33019","10206047","6939516",-80.1229117110,26.0262987610
"51232","8600000US51232","51232","156614009","54498",-95.8175498660,43.3016643190
"55931","8600000US55931","55931","47772525","124674",-91.3960439400,43.5140216490
"51234","8600000US51234","51234","129270881","3603",-96.0199254130,43.1940733990
"60525","8600000US60525","60525","32647481","35241",-87.8689274100,41.7842390830
"55932","8600000US55932","55932","131701804","45127",-92.3019008760,44.1391023810
"49444","8600000US49444","49444","61534425","1446741",-86.1988657670,43.1790634280
"20121","8600000US20121","20121","22428447","1228933",-77.4603340900,38.8176575000
"27262","8600000US27262","27262","34085447","16395",-80.0383760430,35.9623150430
"53021","8600000US53021","53021","85749621","1075580",-88.0015766010,43.4946540280
"57442","8600000US57442","57442","1579259031","122805020",-100.1445792300,45.0545524760
"43232","8600000US43232","43232","31773688","536931",-82.8702241570,39.9221624620
"63869","8600000US63869","63869","232353722","30504247",-89.4858630060,36.5958991860
"64132","8600000US64132","64132","26394358","82487",-94.5416384210,38.9867576570
"49864","8600000US49864","49864","12282463","0",-86.6725934570,45.8715369680
"61953","8600000US61953","61953","312417324","577803",-88.2912251030,39.7995493590
"43615","8600000US43615","43615","42012801","52543",-83.6731648470,41.6507442050
"52563","8600000US52563","52563","299042500","108928",-92.2831338350,41.1749862490
"60966","8600000US60966","60966","155599675","0",-87.5831799120,40.7515315370
"59211","8600000US59211","59211","275550905","63976",-104.3583336600,48.6944929010
"07463","8600000US07463","07463","5295095","51389",-74.1258047160,41.0133464690
"63561","8600000US63561","63561","221530402","437385",-92.5422631850,40.4193670780
"33196","8600000US33196","33196","63394818","841166",-80.4864428190,25.6514361410
"57225","8600000US57225","57225","723284881","6424936",-97.7252557810,44.8850673390
"53182","8600000US53182","53182","147132980","163575",-88.0416569050,42.6989066520
"29341","8600000US29341","29341","242838447","2755070",-81.7131804340,35.1175954780
"37218","8600000US37218","37218","102103536","3699017",-86.8925796360,36.2069599070
"29518","8600000US29518","29518","125964311","0",-79.8480158730,33.7886129100
"64133","8600000US64133","64133","43130215","234135",-94.4564801580,39.0138592920
"27851","8600000US27851","27851","116056658","54570",-78.0283954370,35.6412333030
"53590","8600000US53590","53590","173004367","804266",-89.2059528960,43.2007680350
"30535","8600000US30535","30535","75064890","1338577",-83.5770260230,34.5806477920
"42127","8600000US42127","42127","229299968","2116543",-85.9289735980,37.1212899340
"51111","8600000US51111","51111","17323012","686984",-96.3863738220,42.4099704060
"55924","8600000US55924","55924","199760433","140772",-93.0169066540,44.0302392980
"49445","8600000US49445","49445","158443556","27073699",-86.2753935040,43.2964756550
"53023","8600000US53023","53023","104540203","1083826",-88.1063872780,43.7822754450
"61364","8600000US61364","61364","375729145","386959",-88.8421479140,41.1284209630
"47807","8600000US47807","47807","9714938","274192",-87.4027619820,39.4706180910
"63870","8600000US63870","63870","217017404","311641",-89.8478603860,36.6219222370
"58433","8600000US58433","58433","797856309","1086312",-98.7130078770,46.3703286970
"33478","8600000US33478","33478","137850336","4065054",-80.2452481780,26.9404803250
"53184","8600000US53184","53184","75898327","191305",-88.6067992700,42.5310113860
"57448","8600000US57448","57448","459632409","6585571",-99.4067628440,45.6128218810
"27853","8600000US27853","27853","110167959","266479",-77.3043262980,36.5147782710
"62001","8600000US62001","62001","132747838","848715",-89.7484794130,38.8785599400
"33759","8600000US33759","33759","14036397","10155093",-82.7147265390,27.9807536720
"58639","8600000US58639","58639","1152509375","1476527",-102.6141065500,46.0918019290
"39427","8600000US39427","39427","151379429","582947",-89.8279152100,31.4813518050
"46765","8600000US46765","46765","33628529","548741",-85.0435843210,41.2335692130
"49446","8600000US49446","49446","82680403","2617894",-86.3868879920,43.5546733580
"33304","8600000US33304","33304","8228103","967014",-80.1216009330,26.1386466230
"61367","8600000US61367","61367","120773561","395330",-89.2653984900,41.6267845430
"57226","8600000US57226","57226","491346313","14485921",-96.7186155540,44.7876002490
"57449","8600000US57449","57449","198587255","17664266",-98.1828907710,45.7382101240
"57450","8600000US57450","57450","507696973","19272546",-99.8395368640,45.2252378230
"31906","8600000US31906","31906","17778567","6560",-84.9495141060,32.4679825960
"37228","8600000US37228","37228","3825133","445044",-86.8040348770,36.1949843480
"22454","8600000US22454","22454","105293251","15703311",-76.8459050690,37.8407686090
"27855","8600000US27855","27855","141506353","952693",-77.0837686160,36.4220078270
"64137","8600000US64137","64137","18743120","234278",-94.5426895760,38.9352478860
"29525","8600000US29525","29525","129006644","219601",-79.5411181330,34.5573015890
"36441","8600000US36441","36441","151949301","1883942",-87.2558087260,31.0364394030
"52565","8600000US52565","52565","300828535","6809188",-91.9418744980,40.7400897290
"61368","8600000US61368","61368","190433249","288449",-89.5229678770,41.2630715890
"33305","8600000US33305","33305","5656638","1147763",-80.1234586380,26.1543409910
"63567","8600000US63567","63567","28707571","0",-92.7197858000,40.4188212000
"49449","8600000US49449","49449","104365605","24447663",-86.3746014710,43.7987022280
"27523","8600000US27523","27523","106966835","14214045",-78.9605614850,35.7721929470
"22460","8600000US22460","22460","149367361","13636276",-76.6073049650,37.8758826450
"43623","8600000US43623","43623","17444787","30496",-83.6514566770,41.7041326980
"60951","8600000US60951","60951","137863617","724446",-87.7510913210,40.9213710980
"52543","8600000US52543","52543","53378309","19751",-92.5199441130,41.2007425030
"56327","8600000US56327","56327","129269578","19038572",-95.6127438430,45.7573772870
"33012","8600000US33012","33012","15190686","611231",-80.3024913510,25.8656201040
"39423","8600000US39423","39423","250160241","3935312",-88.9148890120,31.1710099260
"60523","8600000US60523","60523","23180341","878089",-87.9540366900,41.8370597860
"46760","8600000US46760","46760","65103868","1311079",-85.5556877210,41.3462213220
"55926","8600000US55926","55926","161129309","0",-92.7068701890,43.7432761300
"49450","8600000US49450","49450","76333083","1196982",-86.0827642410,42.4843665620
"43078","8600000US43078","43078","393065334","1604069",-83.7763550950,40.1128123620
"31637","8600000US31637","31637","204822984","3537268",-83.4411081130,31.2923307400
"37604","8600000US37604","37604","87513587","0",-82.3831804940,36.2995873630
"43609","8600000US43609","43609","13550884","2185716",-83.5804657260,41.6270920120
"22937","8600000US22937","22937","118296344","1030612",-78.6161711090,37.8052457400
"47353","8600000US47353","47353","322445554","6406047",-84.9194272350,39.6277680100
"63119","8600000US63119","63119","21742597","0",-90.3513300010,38.5884860310
"47354","8600000US47354","47354","76757622","222872",-85.1969728900,40.0456724180
"56329","8600000US56329","56329","495517880","294260",-93.9057492630,45.7087450350
"30540","8600000US30540","30540","508470777","11703701",-84.5440406460,34.7243027370
"30541","8600000US30541","30541","182213105","0",-84.5390692210,34.9128848690
"61373","8600000US61373","61373","125700153","1153899",-88.9983877230,41.3989858740
"57232","8600000US57232","57232","206519224","48104377",-97.3842566540,45.6175629710
"31638","8600000US31638","31638","69955594","966064",-83.5195455440,30.9113387750
"61375","8600000US61375","61375","124184397","915694",-89.2504410420,41.0352770290
"64127","8600000US64127","64127","10838121","0",-94.5385644290,39.0891391640
"58627","8600000US58627","58627","707094284","1040278",-103.3056444100,47.2329278830
"43611","8600000US43611","43611","18031036","8166027",-83.4914132810,41.7031331710
"49088","8600000US49088","49088","83196823","2185302",-85.4289013600,42.1851390610
"52544","8600000US52544","52544","354995339","989473",-92.9107492320,40.7175839880
"49089","8600000US49089","49089","100086738","1580636",-85.2359744960,42.0046396200
"49093","8600000US49093","49093","273792276","16785294",-85.6497635960,41.9725662140
"52569","8600000US52569","52569","241557078","7612988",-93.0422408170,40.9856653330
"56637","8600000US56637","56637","61567113","8465827",-93.8360499000,47.6107465850
"20143","8600000US20143","20143","19917250","205363",-77.5676205290,38.8600060010
"57234","8600000US57234","57234","261738608","11293499",-96.8927632120,44.6029236020
"37615","8600000US37615","37615","94211383","3449989",-82.4521872050,36.3995906170
"64129","8600000US64129","64129","26844725","165701",-94.4961020760,39.0493067400
"53585","8600000US53585","53585","70635603","0",-88.7155707380,42.5296518780
"61949","8600000US61949","61949","7357386","0",-87.8736257370,39.6336373730
"33715","8600000US33715","33715","9453351","23658797",-82.7237517320,27.6612338890
"22946","8600000US22946","22946","11124098","9820",-78.5699061840,37.8560319710
"52549","8600000US52549","52549","113329371","53078",-92.9464907520,40.6137556140
"56332","8600000US56332","56332","132033999","8031554",-95.5057981050,45.9650685660
"52552","8600000US52552","52552","150432415","1450714",-92.5367606770,40.8357187200
"30537","8600000US30537","30537","52370090","202104",-83.3200023950,34.9777955250
"51201","8600000US51201","51201","295726483","83830",-95.8657216080,43.1833585230
"30538","8600000US30538","30538","65936969","674066",-83.2661146790,34.5040778500
"20144","8600000US20144","20144","104142679","444184",-77.9424079860,38.9135398130
"43229","8600000US43229","43229","22826712","155707",-82.9760149110,40.0858593440
"29334","8600000US29334","29334","57479741","1500660",-82.1259447940,34.9053596290
"60934","8600000US60934","60934","83820345","73472",-88.3511968860,40.9617137440
"49072","8600000US49072","49072","145399285","4047590",-85.4605696470,42.0120153960
"60935","8600000US60935","60935","49028873","985478",-88.1760821980,41.1729645130
"60955","8600000US60955","60955","225527852","61580",-87.9765633570,40.6973883630
